,listing_id,counts
12161,25784694,2
18725,36886389,2
18728,36888396,2
10607,23110836,2
18746,36948229,2
10608,23111603,2
19007,37607478,2
205,848793,2
18735,36914200,2
10635,23148734,2
18737,36915965,2
10668,23196137,2
759,2759714,2
744,2681144,2
10676,23207376,2
12135,25694583,2
19002,37600869,2
10693,23222353,2
14558,30207321,2
18778,37017814,2
14440,30068580,2
18983,37540795,2
14066,29523706,2
12041,25465967,2
18813,37077768,2
18985,37541887,2
11016,23673953,2
18984,37541180,2
11027,23701676,2
11032,23706574,2
14474,30109129,2
520,1996245,2
11037,23709604,2
11039,23716242,2
14468,30099106,2
11042,23718918,2
535,2023433,2
11051,23733734,2
11052,23734027,2
18981,37539117,2
12020,25412901,2
11062,23738386,2
12014,25407057,2
18820,37093431,2
14455,30090419,2
11091,23778775,2
18823,37095792,2
14445,30073434,2
11103,23795369,2
11105,23798184,2
12053,25489395,2
10977,23631087,2
10871,23487128,2
14522,30155416,2
14044,29493832,2
10884,23505890,2
18781,37018607,2
18782,37020126,2
14045,29494215,2
18783,37020344,2
10894,23513216,2
12092,25551229,2
575,2146707,2
12083,25532602,2
12071,25518995,2
18793,37033098,2
14524,30156613,2
10919,23550704,2
10961,23613339,2
14520,30152656,2
18795,37034185,2
18796,37034819,2
14516,30140109,2
14515,30140026,2
14055,29517640,2
14514,30139630,2
18797,37034913,2
18798,37034963,2
14508,30136679,2
18800,37040160,2
12064,25499233,2
18806,37064507,2
18515,36330476,2
1163,4505542,2
9500,21917170,2
8368,20702671,2
18337,35973767,2
13204,28059517,2
13192,28041461,2
18341,35974629,2
13185,28035875,2
1696,5838508,2
15597,31595256,2
13633,28819254,2
19154,38088632,2
8342,20668375,2
15586,31573239,2
13167,27984724,2
8380,20727563,2
15562,31543785,2
8384,20735372,2
18349,35980475,2
13154,27964015,2
19149,38084586,2
15573,31549996,2
15570,31549462,2
8395,20748277,2
13153,27963994,2
13146,27942917,2
8396,20748919,2
8398,20751453,2
8403,20760709,2
13226,28093079,2
15609,31603249,2
18335,35971893,2
8285,20579913,2
8193,20419789,2
8196,20424851,2
15644,31672167,2
8202,20427582,2
8207,20429137,2
8210,20430549,2
13595,28760195,2
13286,28216270,2
8214,20441160,2
15635,31652246,2
18323,35945503,2
19167,38146784,2
1746,6035969,2
19165,38142119,2
8257,20541826,2
13606,28769381,2
8264,20558221,2
1716,5920942,2
8267,20558972,2
13265,28188324,2
8268,20559436,2
8269,20560827,2
19163,38139118,2
13252,28159729,2
13251,28147201,2
1681,5817136,2
18357,36007026,2
8163,20360823,2
8671,21080573,2
13062,27765317,2
8610,21006608,2
15493,31443957,2
15491,31442974,2
8629,21029426,2
19138,38056674,2
13686,28901531,2
15486,31423534,2
13041,27718844,2
15482,31419627,2
18385,36074775,2
13034,27714692,2
15473,31398159,2
8443,20795132,2
13693,28916512,2
8684,21095073,2
8686,21098377,2
8687,21098652,2
13026,27689405,2
13695,28916961,2
1567,5527538,2
15461,31388055,2
19131,38018246,2
1515,5423512,2
15451,31366416,2
8742,21166616,2
18378,36056350,2
13675,28880031,2
13066,27767143,2
13080,27811653,2
1679,5816182,2
8456,20809866,2
15550,31527134,2
13141,27934062,2
8457,20810308,2
15547,31523388,2
8459,20817475,2
15541,31519906,2
18362,36014684,2
18363,36015087,2
18364,36017455,2
8499,20887310,2
15531,31500074,2
18368,36041521,2
1657,5750228,2
8538,20936053,2
18370,36044010,2
13119,27894696,2
15517,31476369,2
8561,20963217,2
8572,20973191,2
13082,27812652,2
15507,31455544,2
8583,20985741,2
19142,38075517,2
8184,20400922,2
8147,20307218,2
8747,21178251,2
15793,31933361,2
18256,35845012,2
7706,19508172,2
7709,19512123,2
1869,6426991,2
7718,19535233,2
18260,35846416,2
7738,19575337,2
13466,28543746,2
13464,28532252,2
18262,35846992,2
7752,19610440,2
13463,28532026,2
13447,28498965,2
7848,19751774,2
19198,38312414,2
7766,19628437,2
7773,19643882,2
15782,31908979,2
7776,19643973,2
15778,31907501,2
19195,38296605,2
15776,31907122,2
13538,28644682,2
7784,19648322,2
7795,19674340,2
15770,31887151,2
15819,31969739,2
7684,19460861,2
19200,38334460,2
7682,19460758,2
7531,19150632,2
13510,28595641,2
7534,19164557,2
13500,28587465,2
18237,35803576,2
7542,19180745,2
13492,28574012,2
7552,19200148,2
7559,19211682,2
7564,19213646,2
7577,19234870,2
7593,19278661,2
18241,35810240,2
15851,32025784,2
15846,32024795,2
7627,19350967,2
7635,19365381,2
1880,6438998,2
7644,19374869,2
18248,35820085,2
7653,19403000,2
15830,31994485,2
1879,6438888,2
1874,6437340,2
7676,19446938,2
18276,35855576,2
1829,6316968,2
19172,38174689,2
8074,20159296,2
7995,20015635,2
8002,20021632,2
19183,38218894,2
8009,20034449,2
8013,20039154,2
18300,35914358,2
8016,20043255,2
8019,20055355,2
8021,20056522,2
13357,28343837,2
13352,28325473,2
13345,28314423,2
13571,28707540,2
13420,28455511,2
8078,20163482,2
13333,28292728,2
13573,28717584,2
8103,20221328,2
8119,20236151,2
8121,20241636,2
15677,31723235,2
1767,6096993,2
15673,31718518,2
18313,35920239,2
13303,28236973,2
8134,20283742,2
15708,31772797,2
13557,28671465,2
18299,35913792,2
18298,35913277,2
7860,19767007,2
1808,6228696,2
1805,6203645,2
7882,19795258,2
15750,31844969,2
15748,31842106,2
7886,19811184,2
15746,31839095,2
13418,28446992,2
15743,31837530,2
13416,28444683,2
13410,28427265,2
1798,6188149,2
15735,31819469,2
19190,38270012,2
15731,31815564,2
15730,31814799,2
19185,38219946,2
18294,35891058,2
15725,31810800,2
7944,19952061,2
13373,28376389,2
15719,31807522,2
7953,19959898,2
7973,19987325,2
8746,21177358,2
8467,20838867,2
8748,21178632,2
15283,31137484,2
18457,36213352,2
9119,21566933,2
9121,21567166,2
9128,21579803,2
9139,21585417,2
12844,27346118,2
9144,21596139,2
1509,5406952,2
1331,4925960,2
1324,4911363,2
15292,31150769,2
18465,36218769,2
19116,37921594,2
1316,4890500,2
15280,31126669,2
15279,31126570,2
9192,21628503,2
9207,21647530,2
9208,21648936,2
9216,21651615,2
13752,28998074,2
9221,21661608,2
9231,21668891,2
19105,37899365,2
15306,31162346,2
15309,31165561,2
18456,36210824,2
9101,21551143,2
18437,36180992,2
9002,21464710,2
18438,36181641,2
13736,28978189,2
12884,27436647,2
18440,36184657,2
19114,37920288,2
9021,21480264,2
18442,36187572,2
9026,21482761,2
18443,36188285,2
9029,21489052,2
19113,37919998,2
18445,36192300,2
15343,31227937,2
9035,21491422,2
18446,36192543,2
15334,31214137,2
9055,21507004,2
9057,21509084,2
18451,36204897,2
9096,21543942,2
18455,36209679,2
9233,21670289,2
15260,31090868,2
9238,21671579,2
9347,21790231,2
9354,21802903,2
15202,31027248,2
9367,21816209,2
1254,4760737,2
15194,31022425,2
9376,21829196,2
15192,31022003,2
9380,21830762,2
13799,29083742,2
9395,21840049,2
9396,21840121,2
15181,31009172,2
9404,21842103,2
9410,21844134,2
1203,4619300,2
18507,36318681,2
13801,29085001,2
15163,30999573,2
18509,36319282,2
1202,4619223,2
9478,21894918,2
9485,21900527,2
18513,36326390,2
9351,21792554,2
15214,31044733,2
9242,21683503,2
15215,31044847,2
18474,36243144,2
12835,27343202,2
9265,21705404,2
9280,21728651,2
13760,29013505,2
18477,36245368,2
12826,27317370,2
15239,31074419,2
9289,21731103,2
12817,27299807,2
9308,21745825,2
15229,31059631,2
9309,21750782,2
13770,29027893,2
12810,27272734,2
13775,29040327,2
18484,36271137,2
13776,29040579,2
19099,37892784,2
9338,21780899,2
12761,27172348,2
12758,27171943,2
19093,37871930,2
8981,21449700,2
14189,29689801,2
12931,27513064,2
18417,36124317,2
8854,21313078,2
1397,5080269,2
1465,5274547,2
8771,21208093,2
15406,31299885,2
8929,21400347,2
8861,21326190,2
1507,5389103,2
15378,31268616,2
15423,31325235,2
1472,5282358,2
18404,36115098,2
19122,37947933,2
19129,38006276,2
8794,21245561,2
15394,31292700,2
13706,28925882,2
15431,31343058,2
18432,36155211,2
8805,21254927,2
19128,37994784,2
18430,36153075,2
1498,5366041,2
1424,5155313,2
15393,31292574,2
15428,31341641,2
15427,31341195,2
8900,21373991,2
12952,27547517,2
1395,5077928,2
13715,28942629,2
18416,36123844,2
8970,21441042,2
12909,27473952,2
12964,27554729,2
8974,21442242,2
12971,27562483,2
13005,27637649,2
8846,21299517,2
18436,36169468,2
8758,21189663,2
8755,21181094,2
8980,21449566,2
19096,37890678,1
19196,38304152,1
19192,38271759,1
19025,37662123,1
19135,38049905,1
19189,38269051,1
311,1160278,1
19071,37811922,1
19098,37892249,1
19127,37986093,1
19193,38272001,1
17571,34563041,1
17657,34724914,1
19187,38246236,1
19194,38278112,1
18946,37464703,1
18971,37511575,1
19097,37891100,1
19188,38269025,1
17638,34693290,1
3058,9811794,1
18959,37478003,1
19136,38050032,1
2957,9618618,1
2953,9615307,1
19065,37789934,1
3040,9763919,1
19191,38270791,1
17616,34654751,1
17566,34551100,1
149,621155,1
18961,37481834,1
18962,37494087,1
19039,37698375,1
19100,37896239,1
17753,34909382,1
2947,9612990,1
19038,37696785,1
19069,37801377,1
17660,34727886,1
18966,37502264,1
18956,37474864,1
18967,37503008,1
17699,34804342,1
17641,34698818,1
3095,9869283,1
18952,37467956,1
17746,34876610,1
2955,9616211,1
19139,38057315,1
19148,38079717,1
19197,38308407,1
19208,38437983,1
3262,10199060,1
3264,10212585,1
18936,37435334,1
18935,37432554,1
19204,38392084,1
19205,38416146,1
19133,38030348,1
17614,34653875,1
3157,9980694,1
19084,37850002,1
19206,38416955,1
19207,38419961,1
2930,9594971,1
17647,34708262,1
2929,9594928,1
17697,34799812,1
3120,9914745,1
2927,9593608,1
18932,37421156,1
17770,34945481,1
3115,9891832,1
19210,38465301,1
19089,37863676,1
17611,34652332,1
19088,37863651,1
3156,9980416,1
19130,38016531,1
19087,37861073,1
3117,9905471,1
18930,37413545,1
19090,37863777,1
3121,9915813,1
19203,38387683,1
337,1273635,1
19075,37821961,1
19076,37824736,1
19134,38045800,1
17561,34547597,1
17645,34704475,1
19092,37866693,1
3254,10180762,1
14,69421,1
19199,38330389,1
19027,37670795,1
124,508586,1
19029,37675865,1
19091,37865943,1
3096,9869343,1
2942,9598972,1
2941,9598660,1
17757,34913079,1
19031,37678794,1
2937,9596926,1
18942,37461469,1
19032,37692122,1
19033,37692243,1
17653,34724350,1
19201,38342929,1
17557,34545172,1
18940,37441494,1
18939,37437316,1
3056,9810138,1
19202,38373010,1
17574,34575715,1
17605,34627902,1
18972,37514137,1
19009,37619866,1
19054,37763642,1
19044,37706432,1
2987,9684890,1
2988,9686469,1
271,1004260,1
19162,38137042,1
19161,38136707,1
18974,37516452,1
19045,37719739,1
19008,37619658,1
3009,9714888,1
19160,38135481,1
19159,38134650,1
17625,34666799,1
19164,38139581,1
19112,37919126,1
18993,37570555,1
19012,37635172,1
2985,9672005,1
2984,9669500,1
19055,37763843,1
19013,37636422,1
17630,34684554,1
19111,37917891,1
171,690762,1
3119,9912335,1
19166,38143725,1
19110,37917485,1
19168,38148688,1
3149,9961890,1
17622,34665409,1
19158,38132657,1
17589,34589851,1
19053,37761321,1
17719,34843005,1
17678,34761590,1
19005,37603808,1
216,870859,1
17714,34832057,1
3064,9817307,1
19150,38085864,1
17715,34832987,1
19001,37599614,1
17716,34841432,1
19047,37722582,1
19000,37584578,1
19115,37920899,1
217,870879,1
18998,37580534,1
19049,37728047,1
17590,34592106,1
19051,37757414,1
3189,10064542,1
19153,38087694,1
3080,9844118,1
3193,10077914,1
2996,9698288,1
19155,38105276,1
19121,37946472,1
18996,37572934,1
3197,10088376,1
19052,37757530,1
17592,34601670,1
19156,38110649,1
2998,9698441,1
284,1058005,1
17599,34610795,1
19169,38165358,1
19022,37645218,1
3214,10107413,1
19181,38199333,1
19061,37782225,1
19182,38204576,1
17578,34578335,1
3224,10122417,1
2965,9635604,1
2964,9634005,1
2962,9633035,1
19019,37639882,1
17618,34655194,1
17604,34626118,1
17635,34691423,1
17740,34869295,1
19062,37783431,1
19125,37960306,1
19103,37897359,1
18976,37533948,1
17701,34814556,1
17636,34691652,1
19117,37921758,1
40,189293,1
3035,9744556,1
19102,37897250,1
3127,9929875,1
19141,38075062,1
19063,37785161,1
183,759339,1
19064,37785397,1
18975,37519797,1
19180,38196651,1
2966,9635882,1
18991,37569704,1
19174,38188854,1
18989,37555918,1
17668,34733865,1
19146,38078873,1
18988,37554047,1
3170,10021017,1
19109,37916978,1
17682,34782533,1
19123,37953791,1
19016,37639118,1
18987,37548618,1
19170,38168231,1
19171,38168426,1
17667,34733184,1
19144,38078064,1
17732,34848685,1
153,630189,1
3133,9955756,1
19175,38193557,1
19107,37901511,1
2971,9650067,1
19176,38194450,1
3032,9741881,1
3164,9997610,1
19177,38195187,1
92,415272,1
18982,37539154,1
19178,38195274,1
19018,37639468,1
19124,37957971,1
19106,37899796,1
17729,34846521,1
18233,35784493,1
2924,9581366,1
2318,7939549,1
18429,36151101,1
18431,36154869,1
18077,35522195,1
2267,7776490,1
1419,5146380,1
18073,35517990,1
2284,7830468,1
2286,7843178,1
2295,7875169,1
2308,7905818,1
2312,7921340,1
18065,35498646,1
1385,5051419,1
18447,36193610,1
18424,36148122,1
18449,36200941,1
1366,4999949,1
2326,7958526,1
1349,4958688,1
1337,4933776,1
18462,36217477,1
18463,36218109,1
18467,36220336,1
18471,36238493,1
18472,36240938,1
2350,8015752,1
2354,8044103,1
18045,35465582,1
18425,36148186,1
1436,5194506,1
2175,7440088,1
1516,5434312,1
18108,35597604,1
18382,36060745,1
18383,36062467,1
2196,7548064,1
1626,5661304,1
2200,7550935,1
18386,36075533,1
1623,5633418,1
2204,7563886,1
18101,35583929,1
18392,36078062,1
1557,5502603,1
1521,5437334,1
18400,36104288,1
18420,36131653,1
18096,35578834,1
2215,7622931,1
2238,7670518,1
18402,36112489,1
1506,5387114,1
1501,5375435,1
18088,35553641,1
1495,5364275,1
18413,36121037,1
1447,5214534,1
2247,7698601,1
2251,7734702,1
1442,5205158,1
2366,8107852,1
2376,8139818,1
18475,36243230,1
1175,4533245,1
18015,35389230,1
18520,36345394,1
2419,8278381,1
18522,36353578,1
2422,8292314,1
18524,36356357,1
2433,8327631,1
18527,36359912,1
1192,4591565,1
18529,36361596,1
18531,36373960,1
2450,8361075,1
18532,36374839,1
18536,36400358,1
18040,35441475,1
2462,8394057,1
18540,36407852,1
1171,4520612,1
2463,8395816,1
18542,36424485,1
18544,36434233,1
2466,8397923,1
18548,36453215,1
18549,36455646,1
18551,36457127,1
2473,8411056,1
17992,35350290,1
18553,36457847,1
2416,8276038,1
18516,36333257,1
18514,36330012,1
18020,35392864,1
1301,4846888,1
1300,4844270,1
1298,4842362,1
18481,36252702,1
18036,35435050,1
1296,4841400,1
2383,8185614,1
18483,36258360,1
2387,8195459,1
18486,36277740,1
18487,36279631,1
18032,35430891,1
18489,36282279,1
18031,35430413,1
18030,35430100,1
18029,35428663,1
18490,36282951,1
1285,4817283,1
1265,4776646,1
1244,4731710,1
18502,36294147,1
1235,4700189,1
18023,35423985,1
18510,36319935,1
18511,36321014,1
2400,8241764,1
2402,8242509,1
18379,36059167,1
1643,5694541,1
18554,36458336,1
1789,6157804,1
1801,6191885,1
18285,35882028,1
1800,6190654,1
1799,6189895,1
1984,6768919,1
18289,35884023,1
18290,35884987,1
1993,6799878,1
18197,35729937,1
18291,35885274,1
18293,35888759,1
18195,35729452,1
2008,6841307,1
18297,35912327,1
18275,35855512,1
2011,6850910,1
2016,6856355,1
18184,35718616,1
18301,35915072,1
1781,6138071,1
18303,35915700,1
2042,6978292,1
1779,6135478,1
18178,35716244,1
2045,6998472,1
18305,35917740,1
18176,35715888,1
18306,35918344,1
18280,35860325,1
18274,35855409,1
18376,36048759,1
18250,35824093,1
18234,35787632,1
18236,35802354,1
18228,35779423,1
18238,35806319,1
1882,6440772,1
18242,35810461,1
18243,35811430,1
18222,35774317,1
18221,35773949,1
18245,35812150,1
18246,35815179,1
1933,6633061,1
18249,35820620,1
18217,35771591,1
18273,35854446,1
1873,6429643,1
1953,6692465,1
1867,6425703,1
18213,35768354,1
18263,35847180,1
18265,35848417,1
1841,6348830,1
18267,35849306,1
18268,35851266,1
18209,35752841,1
1834,6328926,1
18271,35852849,1
18272,35854001,1
18308,35918424,1
1769,6106289,1
2048,7010466,1
18353,35984815,1
2108,7214012,1
18139,35659055,1
2114,7231840,1
18345,35976585,1
1685,5827258,1
2121,7266104,1
2126,7280912,1
18133,35651083,1
18347,35979188,1
18350,35982532,1
18130,35633818,1
18351,35983464,1
2137,7314332,1
2144,7331746,1
18310,35919142,1
2145,7332129,1
2148,7354943,1
1662,5767593,1
3275,10231758,1
1654,5740700,1
18119,35617813,1
2156,7388073,1
18373,36046468,1
18374,36048018,1
18116,35616049,1
18115,35615716,1
2164,7405003,1
1651,5739554,1
2107,7213883,1
18342,35974933,1
2087,7150574,1
1698,5840938,1
1765,6096504,1
18314,35921761,1
18317,35930748,1
18319,35935030,1
2061,7055191,1
18321,35945169,1
18165,35690833,1
18164,35690056,1
18163,35690030,1
18161,35688991,1
18324,35946275,1
18325,35948382,1
1728,5960272,1
18160,35688798,1
18159,35688519,1
18330,35951773,1
18331,35955804,1
1712,5905490,1
18154,35686127,1
1711,5895184,1
2075,7096804,1
18336,35973079,1
2079,7116337,1
18148,35667277,1
18338,35974278,1
18339,35974340,1
2086,7149930,1
17991,35348722,1
2479,8427804,1
18929,37409562,1
17838,35073127,1
532,2017250,1
18811,37076037,1
524,2004786,1
2795,9263025,1
2799,9277801,1
2803,9283285,1
2824,9322558,1
2827,9333320,1
18817,37091762,1
2833,9348549,1
18818,37091930,1
18819,37092198,1
17839,35074182,1
18825,37096519,1
2789,9240854,1
509,1962936,1
497,1937502,1
480,1877569,1
18834,37127630,1
475,1861584,1
2837,9352147,1
18844,37165763,1
18846,37170938,1
17830,35067824,1
18849,37176047,1
18850,37176796,1
17827,35063926,1
17826,35063670,1
18809,37073898,1
18808,37066097,1
17887,35141826,1
2770,9187521,1
730,2615539,1
18750,36951382,1
18751,36953714,1
17886,35141730,1
18757,36960113,1
18758,36960303,1
672,2447164,1
2752,9118034,1
18768,36988298,1
18769,36989002,1
2754,9118897,1
18776,37014650,1
17873,35127368,1
597,2195725,1
18803,37062686,1
18780,37018563,1
17868,35110827,1
18785,37022470,1
18788,37023569,1
2778,9203644,1
579,2151175,1
2781,9205415,1
574,2142770,1
17863,35103989,1
17862,35103912,1
18799,37038911,1
17859,35101239,1
18802,37062308,1
18854,37187207,1
18855,37187425,1
17825,35063515,1
18912,37351717,1
2892,9496863,1
2893,9498669,1
18899,37314269,1
2895,9500902,1
18902,37330965,1
2897,9516719,1
18905,37336200,1
2902,9531585,1
18906,37336251,1
363,1378588,1
2908,9546749,1
18909,37344537,1
17782,34965648,1
18913,37353208,1
462,1822923,1
18914,37367757,1
18915,37367777,1
17781,34964457,1
18919,37379287,1
2911,9550002,1
2914,9563784,1
2916,9565163,1
18921,37382023,1
18922,37382396,1
18925,37396282,1
2918,9576958,1
352,1344172,1
17774,34951138,1
2890,9494332,1
17793,34982864,1
18895,37308300,1
17797,34991123,1
18857,37195174,1
17823,35053417,1
18859,37196885,1
445,1763507,1
18862,37201596,1
17821,35051890,1
2865,9436402,1
18865,37213067,1
2868,9451122,1
2873,9466059,1
17816,35046588,1
18867,37218778,1
18868,37218801,1
18872,37223905,1
17812,35026294,1
17811,35025742,1
17810,35025369,1
2875,9466780,1
18874,37225658,1
18876,37228062,1
17806,35014123,1
2877,9467244,1
410,1626393,1
2881,9477612,1
18889,37300054,1
18891,37300944,1
17798,34992294,1
18748,36951129,1
17888,35142404,1
18555,36458575,1
18642,36676538,1
18617,36611613,1
18618,36613584,1
18620,36615627,1
17959,35291389,1
2570,8679159,1
18625,36620061,1
2574,8688817,1
18627,36638332,1
18629,36638741,1
17954,35280116,1
17952,35275505,1
2582,8704300,1
18639,36676321,1
17948,35267425,1
18613,36606320,1
18646,36679619,1
18647,36683212,1
924,3571764,1
2583,8704454,1
921,3558313,1
18651,36700583,1
18656,36707446,1
18657,36709205,1
18659,36709751,1
18660,36710689,1
910,3506647,1
18663,36716290,1
18664,36718346,1
18614,36606419,1
18612,36605522,1
2738,9080214,1
2523,8545378,1
18556,36458971,1
1161,4503467,1
18560,36466528,1
2480,8428482,1
18565,36486289,1
2493,8486829,1
18575,36502138,1
1106,4312547,1
18582,36525721,1
1105,4299424,1
1103,4297380,1
2507,8507815,1
2513,8524116,1
17975,35320072,1
18611,36605499,1
2533,8586684,1
1087,4265477,1
2540,8597423,1
2541,8598172,1
18596,36571384,1
2543,8602364,1
18600,36579949,1
18602,36580319,1
1039,4124588,1
1019,4062164,1
2553,8620421,1
18605,36581319,1
2556,8630463,1
18669,36736065,1
17937,35234537,1
874,3346480,1
18724,36885967,1
17911,35197051,1
18713,36855275,1
17909,35191717,1
